pair_id,sample_id,source_id,question,answer,label,generator,source,target_char_count,dataset_role
PAIR-000286,SAMPLE-001711,7254,多毛症的治疗方法有哪些？ 从去年已经开始，我的手脚上越长越多毛，超级干扰形象，让我好烦恼。我据说激光也可以去毛，可是又难过会对身体不好，我想知道这种多毛症要怎么治疗。希望获得的帮助:多毛症的治疗方法有哪些？,治疗（一）美容疗法和物理疗法可以采取染色、脱毛等手段，脱毛剂和上蜡剂有效，但对皮肤危害大。目前，价位尊崇的方法是激光疗法。（二）抗雄激素治疗1、醋酸赛普龙（CPA）（达因－35）：竞争性与双氢睾酮受体结合，并抑止LH排泄，使卵巢排泄雄激素和雌激素均增加。2、非那雄胺：5ａ还原酶的特异性抑制剂3、安体舒通：竞争性与双氢睾酮受体结合，并抑止17a羟化酶。4、GnRH受体激动剂：抑止垂体排泄促性腺激素。,0,human,medicine,200,train
PAIR-000595,SAMPLE-003565,969,我有一个计算机相关的问题，请用中文回答，什么是 数据库服务器,联系Web服务器与DBMS的中间件是负责处理所有的应用程序服务器，包括在web服务器和后台的应用程序或数据库之间的事务处理和数据访问。 数据库服务器建立在数据库系统基础上，具有数据库系统的特性，且有其独特的—面。主要功能如下： 数据库管理功能，包括系统配置与管理、数据存取与更新管理、数据完整性管理和数据安全性管理。 数据库的查询和操纵功能 ，该功能包括数据库检索和修改。,0,human,baike,186,train
PAIR-000586,SAMPLE-003511,589,我有一个计算机相关的问题，请用中文回答，什么是 接口处理机,通信子网的任务是在端结点之间传送报文，主要由转结点和通信链路组成。在ARPA网中，把转结点通称为接口处理机（IMP） 通信子网的任务是在端结点之间传送报文，主要由转结点和通信链路组成。在ARPA网中，把转结点通称为接口处理机（IMP）,0,human,baike,117,train
PAIR-000253,SAMPLE-001516,3309,哲学家柏拉图有个弟弟是吗？据说叫柏拉撑，也是个哲学家，谁能介绍下？,柏拉撑并非真实人物。,1,DeepSeek,open_questions,9,train
PAIR-000505,SAMPLE-003028,1395,我有一个计算机相关的问题，请用中文回答，什么是 ARM,ARM是一种基于精简指令集（RISC）的处理器架构，由ARM公司设计并授权给多家厂商。它功耗低、性能高效，广泛用于手机、平板、嵌入式设备及服务器，支持从微控制器到高性能计算的多层次应用。,1,DeepSeek,baike,124,train
PAIR-000759,SAMPLE-004552,4691,没在世界名校读过书是不是一生的遗憾？如果这辈子没看过最TOP的风景 是不是一种遗憾？,没在世界名校读过书，未必是遗憾。名校只是风景的一种，而非全部。人生真正的“顶级风景”，在于你如何定义价值与成长。有人从平凡校园走出，却以坚韧和智慧点亮世界；有人身处顶尖学府，却困于比较与焦虑。遗憾与否，取决于你能否在现有路径中，找到属于自己的深度与热爱。若你始终仰望远方，便容易忽略脚下已盛开的花。真正的遗憾，不是没看过别人的风景，而是从未认真欣赏过自己的旅程。所以，不必用单一标尺丈量人生，你的独特经历，本身就是无可替代的风景。,1,DeepSeek,open_questions,196,train
PAIR-000693,SAMPLE-004154,6524,招联额度怎么转到支付宝,招联额度无法直接转到支付宝，但可通过提现至银行卡后再充值到支付宝。如果信息不足，应结合具体背景进一步核实，避免只凭单一说法下结论。需要结合实际情况判断。,1,GPT-5,finance,77,train
PAIR-000584,SAMPLE-003499,836,我有一个计算机相关的问题，请用中文回答，什么是 拓扑结构,网络拓扑结构就是指用传输媒体把计算机等各种设备互相连接起来的物理布局，是指互连过程中构成的几何形状，它能表示出网络服务器、工作站的网络配置和互相之间的连接。网络拓扑结构可按形状分类，分别有：星型、环型、总线型、树型、总线/星型和网状型拓扑结构。 星型拓扑结构将各个节点与中心节点连接，呈现出放射状排列，通过中心节点对全网的通信进行控制。总线型计算机网络拓扑结构主要是通过一条高速主干电缆对周围节点进行连接。环型计算机网络拓扑结构可以对节点收尾的信息进行循环，形成闭合的环型线路，提高单项传输的完整性。树型计算机网络拓扑结构可以保证两节点之间的无回路传输，保证计算机网络拓扑结构扩充的方便性。网状型计算机网络拓扑结构将节点之间的线路进行网状连接，有效提高了线路之间信息传递的可靠性。,0,human,baike,340,train
PAIR-000288,SAMPLE-001723,8805,大叔老说想我了，我都不知道咋回复,看得出来，你是一个很有自尊不缺关爱能把持住自己的小姑娘。貌似无辜而懵懂的话里，流露出抑制不住的嘲笑，活灵活现地描绘出一位把持不住自己又很虚伪的大叔形象。,0,human,psychology,76,train
PAIR-000622,SAMPLE-003727,1347,我有一个计算机相关的问题，请用中文回答，什么是 结构化分析,结构化分析（Structured Analysis，简称SA）是软件工程中的一种方法，结构化分析和结构化设计可以分析商业的需求，再转换为规格文件，最后再产生电脑软件、硬件配置及相关的手册及程序。 结构化分析及设计技术是系统分析的基础，是由1960到70年代的系统分析技术发展而成,0,human,baike,139,train
PAIR-000710,SAMPLE-004255,4084,最近流行的半丸子头不是所有发型和脸型都适合，一不小心就腾格尔附体了，那半丸子头到底适合怎么样的妹纸呢？发现有刘海更适合半丸子头诶,半丸子头，即之前大热的丸子头的升级版：把头发的一半梳成丸子头，剩下的一半披散下来，所以这个发型的名字叫做半丸子头。为什么娱乐圈都爱扎同款半丸子头？！首先，真的显年轻啊！白百何和刘诗诗，满满少女feel啊 话说宋佳也不是少女啦换了发型的她真的至少年轻了五岁 其次修饰不完美的头型！想当年，刘诗诗虽是赶上了一把湿发的潮流，BUT，头型的小缺陷：扁塌，也暴露无疑。呐，再看看两年后扎上半丸子头的诗诗，头,0,human,open_questions,198,train
PAIR-000342,SAMPLE-002047,8117,子宫内膜癌复发症状有哪些 就在前段时间的时候我很好的个姐们就感觉到自己的小腹部特别的痛呢，尤其是感觉到特别的疼痛呢，后期还再次出现了发烧的情况呢，后来做了仔细检查才知晓是得了子宫内膜癌呢，当时救治了一下但是现在这几天又再次出现了不好的症状呢，子宫内膜癌复发症状有哪些？,阴道排液：部分患者有不同程度的阴道排液。在早期可表现出为稀薄的白色分泌物或极少量血性白带，如果拆分传染或癌灶化脓，可有脓性分泌物伴发异味。有时阴道排液中可伴发组织样物。疼痛：癌灶和其引起的破皮或传染可刺激子宫紧缩，引来阵发性下腹痛。绝经后女性由于宫颈管狭窄致使宫腔分泌物引流不畅，继发感染致使宫腔积脓，患者可再次出现严重下腹痛伴发烫针对患者来说，子宫内膜癌病情严重就要及时对症救治，恰当用药，否则会致使子宫内膜癌再次病发，除此之外，患者还需要有恰当饮食，始终保持心情愉快。,0,human,medicine,236,train
PAIR-000819,SAMPLE-004912,7903,癫痫患者的发病原因是什么 昨天嫂子和哥哥吵架了，争吵的时候嫂子突然就倒在地上了，而且还口吐白沫的，在哪抽搐，本来好好的，有一两分钟吧，就好了，我妈说可能是癫痫，可是以前并没有这样的情况，去医院检查了一下，真的是癫痫病。,癫痫发病原因多样，主要包括遗传因素、脑部损伤（如外伤、肿瘤）、颅内感染（如脑炎）、代谢异常及脑血管疾病等。您嫂子突发抽搐，可能与情绪激动诱发脑电活动异常有关，但具体病因需结合脑电图、头颅MRI等检查明确。建议遵医嘱规范治疗，避免熬夜、过度劳累及情绪波动，以减少发作风险。,1,DeepSeek,medicine,155,train
PAIR-000097,SAMPLE-000577,4434,为什么那么多人支持斯诺登？在中国他的行为是叛国啊！,一个正常智商的人都应该能或多或少的明白，不存在没有网络监控的政府。这个年头，人们对当婊子的政府承受能力是很强的，但是既当婊子又要立牌坊就很难被人接受了。这次的事件，无非是砸碎了个婊子的牌坊而已,0,human,open_questions,96,train
PAIR-000833,SAMPLE-004993,9295,第一次住宿，感觉自己有点敏感和舍友融合不到一起?,你好孩子，如果把我们的人生比喻成一辆列车，那我们中学还是大学的同学，只是我们的人生列车上的匆匆过客而已，记得大家都是要走到下一站的，这一站就做好这一站的事，珍惜校园的点点滴滴，活得潇潇洒洒，痛痛快快，做好自己，欣赏和珍惜你的人自然愿意和你深交。最后送你一句话，做最好的自己。,0,human,psychology,137,train
PAIR-000542,SAMPLE-003252,652,我有一个计算机相关的问题，请用中文回答，什么是 人工神经网络,人工神经网络是一种模仿人类大脑中神经元连接和信息传递的方式来解决计算机问题的算法。它通常被用于解决分类问题、预测问题和自然语言处理问题等。 人工神经网络由许多神经元组成，每个神经元都有输入和输出。它们之间的连接都有一个权重，表示输入对输出的影响程度。人工神经网络的输入层表示输入数据，输出层表示网络的答案或输出。中间的层叫隐藏层，它们处理输入和输出之间的关系。 人工神经网络通常需要大量的训练数据来调整权重和偏差，以便输出更接近期望结果。这种过程被称为“训练”，是通过反复迭代输入数据并调整权重来实现的。在训练过程中，人工神经网络可以逐渐学习到输入数据和期望输出之间的关系，并且在训练结束后可以用于处理新的输入数据。,1,GPT初始,baike,308,train
PAIR-000207,SAMPLE-001238,6080,南卡罗来纳大学的7所分校分别在什么地方？,哥伦比亚、艾肯、波弗特、兰开斯特、萨姆特、联合和索克黑奇。如果信息不足，应。,1,GPT-5,nlpcc_dbqa,35,train
PAIR-000374,SAMPLE-002239,9504,对很多事情都无所谓了?,世界上什么都有。各种苦难，各种新奇，各种惊险，各种运转逻辑。就是没有幸福快乐的秘诀。真的没有。心理健康也只是让我们更好的面对生活中的各种好与不好，而不是永远保持幸福快乐。因为一切美好的事务都是要付出努力或者说代价的。不习惯去付出这种努力和代价的时候，也就会离美好有距离吧。,0,human,psychology,136,train
PAIR-000919,SAMPLE-005514,4708,谷歌办公环境真的那么好吗?听他们说谷歌办公环境很优越 有没有哪位曾经参观过的啊,谷歌是一家著名的科技公司，他们的办公环境确实很优越。谷歌的办公场所通常配备了许多舒适的设施，如自动咖啡机、健身房、游戏室和餐厅等。这些设施旨在为员工提供一个舒适的工作环境，使他们能够集中精力工作。此外，谷歌也重视员工的健康和安全。他们的办公场所通常配备了专业的医疗服务团队，并采用了各种措施来保护员工的健康和安全。然而，不同的人对工作环境的喜好是不同的，所以谷歌的办公环境对某些人来说可能并不是最适合的。但是，大多数人都认为谷歌的办公环境是很优秀的。,1,GPT初始,open_questions,225,train
PAIR-000265,SAMPLE-001585,4992,国立二林高级工商职业学校译名是什么？,国立二林高级工商职业学校（英语：National Erh-lin Industrial and Commercial Vocational High School）简称二林工商、二工，位于台湾彰化县二林镇的一所高级工商职业学校，创立于民国26年3月31日。,0,human,nlpcc_dbqa,128,train
PAIR-000249,SAMPLE-001492,6711,哪个软件不用工作资料可以贷款,没有这样的软件。,1,DeepSeek,finance,7,train
PAIR-000043,SAMPLE-000258,8476,丈夫欠债，无力偿还，如果法院强制执行，会不会查封妻子名下的分红保险？,如果您的丈夫欠下了债务，并且法院对其进行了强制执行，那么法院可能会查封您丈夫名下的财产，以偿还债务。如果您是丈夫的配偶，那么您的财产也可能会被查封。这包括您的分红保险。然而，在查封财产之前，法院会考虑许多因素，包括您的家庭财产的总价值和您的家庭的生活必需品。如果您的分红保险是您家庭的唯一收入来源，或者您的家庭财产的总价值远低于您丈夫的债务，那么法院可能不会查封您的分红保险。在这种情况下，建议您向当地法院或律师了解有关法律规定和程序的详细信息，并考虑寻求法律援助。,1,GPT初始,law,233,train
PAIR-000852,SAMPLE-005107,2551,羊水多少为正常，羊水少是什么原因，有什么结果？,羊水一般指数是在8到25，羊水频段应该是不少于3，那么羊水如果过少的话，羊水的形成主要是由孩子吞咽羊水和孩子排尿还有羊膜分泌形成的羊水，当孩子泌尿系统有问题，不能够排尿的时候，可能造成羊水过少。如果羊水过少，应该查查孩子的泌尿系统是否有问题。,0,human,open_questions,121,train
PAIR-000069,SAMPLE-000409,7048,个体的对公账户怎么开,若准备申请招商银行对公账户，烦请在工作日8:30-18:00拨打9####选择#公司客户服务进入人工服务提供所在城市核实所需资料。,0,human,finance,65,train
PAIR-000995,SAMPLE-005965,9389,高考失利后进入专科学校，根本无心学习很浮躁怎么办？,大学也叫成年延缓期，可以在这重新思考并规划自己的成年道路.你可以去学校的心理咨询中心梳理自己的情绪和想法，让自己纷乱的心重新找到方向,0,human,psychology,66,train
PAIR-000204,SAMPLE-001219,7059,单身可以按揭买房吗,您好，可以的，若您是申请一手楼贷款，可先与开发商确认，是否与我行有合作关系，若有，您可直接与楼盘驻点工作人员联系，将资料交由工作人员。如果没有，一般需要您联系当地个贷部门提供个人信息及所购房产情况办理申请。一手楼贷款申请一般需要提供以下申请资料：1．身份证明资料：身份证、军官证等；2．婚姻证明资料：结婚证、离婚证、未婚声明等；3．用途证明资料：所购房产原产权证明资料、购房合同、购房合同、经售房人确认的首付款收据（采取交易资金监管的，提供监管资金入账证明即可）；4．还款能力证明资料。若您的这笔贷款还需要提供其它资料，经办行也会及时通知您，您在申请贷款的时候也可以通过经办行详细确认此信息。,0,human,finance,296,train
PAIR-000497,SAMPLE-002979,8626,我是一个心理自卑的人，关注心理学后更加自卑怎么办？,你提到自己是一个心理自卑的人，关注心理学之后反而更加自卑，这可能是因为你在学习过程中不断与自己的内心状态进行对比，意识到自己的不足，从而产生更深的自我否定。这种感觉是很常见的，但并不意味着你无法改变。首先，可以尝试区分“自我认知”和“自我评价”。心理学知识可以帮助你更客观地了解自己，而不是一味地批判自己。其次，设定小目标，逐步建立自信，比如每天记录一件自己做得好的事情，哪怕是微不足道的。同时，不要过度依赖心理学知识来定义自己的价值，而是将它们作为工具，帮助你更好地理解自己、接纳自己，而不是成为自我否定的依据。慢慢地，你会发现，关注心理学并不意味着你不够好，而是你在努力成长。,1,Qwen3,psychology,258,train
PAIR-000132,SAMPLE-000789,1950,你觉得什么电视节目最好看呀?有什么可乐的节目?或是让人长见识的.,我觉得《国家地理》纪录片非常不错，不仅画面精美，还能让人增长见识，了解世界各地的自然风光和生物多样性。此外，《走近科学》也值得一看,1,Qwen3,open_questions,66,train
PAIR-000878,SAMPLE-005265,9169,自我成长 人际关系?,在自我成长过程中，人际关系是重要一环。学会倾听与表达，有助于增进理解与信任。同时，保持边界感，既能维护自我，也能让关系更健康。,1,Qwen3,psychology,58,train
PAIR-000832,SAMPLE-004987,5326,第一座哥伦比亚特区公共图书馆建在哪里？,哥伦比亚特区公共图书馆的第一座图书馆设在纽约大道西1326号。,0,human,nlpcc_dbqa,31,train
PAIR-000143,SAMPLE-000855,7074,"信用卡没还,银行会冻结银行卡吗",信用卡逾期未还，银行通常不会直接冻结银行卡，但可能会采取一系列措施来催收欠款。例如，银行会通过短信、电话或邮件等方式提醒持卡人及时还款，如果逾期时间较长，银行可能会将逾期记录上报至征信系统，影响个人信用。此外，银行还可能对信用卡账户进行限制，如降低信用额度、暂停部分交易功能等。如果持卡人长期不还款，银行有权通过法律途径追讨欠款，甚至可能冻结相关账户。因此，建议持卡人一旦发现还款困难，应尽快与银行沟通，寻求分期还款或其他解决方案,1,Qwen3,finance,180,train
PAIR-000248,SAMPLE-001486,7196,"咽部有异物感，呼吸困难 咽部不适,伴有疼痛,呼吸困难并有异物感.在医院做过喉镜,医生说没什么只是咽喉炎,建议吃药,却没多大效果",咽喉炎需排查胃食管反流。,1,DeepSeek,medicine,12,train
PAIR-000048,SAMPLE-000284,6603,上海奉贤绿地小额贷款有限公司是真的吗,上海奉贤。,1,GPT-5,finance,5,train
PAIR-000625,SAMPLE-003749,598,我有一个计算机相关的问题，请用中文回答，什么是 网络层,网络层是计算机网络体系结构中的第三层，主要负责在不同网络之间实现数据的路由与转发。它的核心功能是通过逻辑地址（如IP地址）来标识源节点和目的节点，并根据路由算法选择最佳路径，将数据包从源主机跨越多个网络送达目标主机。网络层不仅屏蔽了底层物理网络的差异，还实现了网络间的逻辑隔离与互联，是互联网能够实现全球通信的关键所在。常见的网络层协议包括IP协议、ICMP协议以及OSPF等路由协议。,1,GLM,baike,200,train
PAIR-000006,SAMPLE-000031,8653,17岁女，去年玩手机染上手淫，一直压在心里怎么办？,你好孩子，17岁的年纪，难免会遇到性困惑，你告诉了妈妈，这个做法是对的。我想你目前的烦恼有两个，一个是对手淫这个问题的烦恼，另一个是对妈妈态度的烦恼。对于前者，正如前面老师说的，适度的手淫对身体是没有危害的，相反它可以缓解青春期性的压抑，所以不必担心。妈妈不想开口说这件事也是可以理解的，因为在我们的国情下，性整体上是压抑的，大多数家庭的父母没有学习过如何对孩子进行性教育，加上自身对性的认知偏差，认为性是不能拿出来谈的事情，尤其是和自己的孩子，更是讳莫如深，所以要理解妈妈，对于如何帮助你，她也许内心也很焦虑、很无助。好吗？如果需要帮助的话，可以联系我。祝好！,0,human,psychology,281,train
PAIR-000927,SAMPLE-005559,5282,超级学校霸王有哪些主演？,《超级学校霸王》的主演包括李国麟、吴启华、刘玉婷、陈法拉、李绮虹等，他们共同演绎了这部校园题材的电视剧,1,Qwen3,nlpcc_dbqa,45,train
PAIR-000045,SAMPLE-000269,6727,三个月社保办什么信用卡容易过急,缴纳三个月社保申请信用卡，建议优先选择商业银行的入门级卡种，通过率相对较高。首先可考虑招商银行Young卡或交通银行YPOWER卡，这类卡片对年轻群体和初入职场的新人较为友好，只要社保处于正常缴纳状态且无不良征信记录，下卡概率较大。其次，平安银行、广发银行和浦发银行的普卡也是不错的选择，这些银行审批政策相对宽松，对社保连续缴纳时长的要求不算苛刻。申请时务必确保个人征信良好，没有逾期记录，同时填写真实准确的职业和收入信息。如果能提供工作证明或工资流水作为辅助材料，将有助于提升审批通过率。建议通过银行官方线上渠道申请，系统自动审批速度更快。保持社保连续缴纳是关键，切勿断缴。合理规划用卡，按时还款，有助于后续提升额度。,1,GLM,finance,381,train
PAIR-000677,SAMPLE-004057,6530,房贷逾期一个礼拜,建议您尽快筹集资金还款，有逾期的记录会影响到征信，以后您再次办理贷款或信用卡时，各银行都可以查的到，具体影响需要您的申请行审核后来判断的。,0,human,finance,69,train
PAIR-000750,SAMPLE-004495,8240,民事案件证人出庭做了伪证后，让证人写一份情况说明有效力吗？只提及书面的证言可以吗？,你好，如果是做伪证，需要承担法律责任,0,human,law,18,train
PAIR-000618,SAMPLE-003703,0,我有一个计算机相关的问题，请用中文回答，什么是 硬盘安装,硬盘安装就是从硬盘安装XP的系统，可以是一般的系统也可以是GHOST的。适用于没有或者光驱损坏的个人电脑用户。 首先要到网上去下一个系统，解压后把文件名字修改为xp（便于在DOS下查找） 1、GHOST系统时候，重启进入DOS状态下，用UBDOC（超普DOS）或者是矮人DOS（这两个软件必须先下载安装，我用超普DOS），还有就是从光盘进入DOS，假设我们的系统安装程序放在D盘了， c:\_输入d:\回车，显示D：\_然后输入smartdrv再次输入smartdrv后回车（加载磁盘加速程序），然后输入CD XP回车，显示D：\XP\_然后输入GHOST回车，进入GHOST，在里面用鼠标如果没有加载就用键盘选择，找到from image然后回车一直回车，知道选择yes和no，选择yes，很快就装好了，大约10分，立刻重启。,0,human,baike,364,train
PAIR-000255,SAMPLE-001530,8462,商标侵权诉讼的程序是如何?,商标侵权诉讼是指未经商标权人同意，他人在贸易活动中使用与其商标完全相同或近似的标识的行为，商标权人有权向法院提起诉讼。在中国，商标侵权诉讼的程序如下：商标权人向有管辖权的人民法院提起诉讼。法院受理案件后，会对案件进行裁判，裁判过程包括双方当事人的陈述和辩论、证据的提交和审查、法庭调查等环节。法院在审理过程中，可能会对案件进行裁决，裁决内容可能包括对被告的赔偿金额、赔偿方式以及是否需要停止侵权行为等。当事人对法院裁决不服的，可以向上一级法院提起上诉。如果上诉法院认为案件存在疑义，则可能会组成审判庭进行审理，审判庭由三名法官组成。审判庭审理完毕后，会作出裁决书，裁决书对双方当事人均有约束力。当事人对审判庭裁决不服的，可以向最高人民法院提起最高人民法院审判监督。,1,GPT初始,law,332,train
PAIR-000844,SAMPLE-005060,8957,结婚后经常失眠，感觉像失去了睡觉的能力，怎么办？,婚后失眠先找原因，是压力大还是作息乱？睡前远离手机，泡脚听轻音乐放松。多和伴侣沟通，别把焦虑带进卧室。若长期严重，请及时就医。如果信息不足，应结合具体背景进一步核实，避免只凭单一说法下结论。需要结合实际情况判断。需要结合实际情况判断。需要结合实际情况判断。需要结合实际情况判断。需要结合实际情况判断。需要结合实际情况判断。,1,GPT-5,psychology,177,train
PAIR-000145,SAMPLE-000865,6848,信用卡网贷逾期还不上后果会怎么样？,若是招行信用卡和贷款，如有消费，请您按时、足额在到期还款日之前还款。首先逾期会生成不良信用记录，影响您的个人信用及以后的信用业务；其次，逾期还款会产生利息及违约金；最后，长期不归还可能会触犯法律，我行会保留追诉的权利。,0,human,finance,109,train
PAIR-000221,SAMPLE-001326,7891,变天就腰痛 曾劝架时被欧打，中药诊治无效果;痛处栘动猜寒气，草药吃过痛未消;腰肌劳损来诊治，通迪甲钴也无效;今日变天腰叉痛，寻求帮助谢专家！,腰痛是一种常见的病症，有许多因素可能导致腰痛，包括变天时的气压变化、腰肌劳损、寒气或其他疾病。建议您寻求医生的帮助，以确定腰痛的确切原因并获得适当的治疗。在接受治疗之前，您可以通过改变姿势、使用暖被、缓解腰部压力等方式减轻腰痛。建议您在没有医生指导的情况下不要自行服用任何药物。,1,GPT初始,medicine,139,train
PAIR-000271,SAMPLE-001621,8358,在山东 ，一审嬴了官司，对方上诉进入二审，法官向我介绍律师，我没答应，法官就不开庭。二审立案已7个月了，没有音信，我怎么办？,二审不超过3个月，可以向上级法院进行投诉,0,human,law,20,train
PAIR-000497,SAMPLE-002982,8626,我是一个心理自卑的人，关注心理学后更加自卑怎么办？,如果关注心理学后使你感到更加自卑，这可能是因为你在学习过程中遇到了一些挑战性的概念或者发现了自己有某些行为模式或心理特征，这使你感到不自信。这是很正常的，因为我们都有自卑的感觉。但是，有一些步骤可以帮助你克服这种自卑感。尝试找到导致自卑感的原因。有时，自卑感可能是由于某些过去的经历或现在的压力引起的。通过思考你的自卑感是从哪里来的，你可以开始解决问题的根源。寻找支持。与友善的朋友或家人谈谈你的感受，或者寻找一个可以信任的心理咨询师。有时，与他人分享你的感受可以帮助你感觉更好。尝试积极的自我观察。记录你的自卑感和它们出现的原因，然后寻找替代的、积极的方法来应对这些感觉。关注自己的成功。记录你的成功，不管是大还是小，并记住它们。这可以帮助你建立自信和自尊心。尝试接受自己的不完美。没有人是完美的，所以接受你的不完美是很重要的。这可以,1,GPT初始,psychology,368,train
PAIR-000924,SAMPLE-005544,6901,贷款5万6俩年还款每个月还款利息多少呢,假设你的贷款利率是6%，则你每个月的还款金額应该是：(贷款金额 * 利率) / 12 = 每月还款利息(50000 * 0.06) / 12 = 每月还款利息所以你每个月的还款利息应该是 250 元。你应该将贷款本金和利息分开计算，因为利息是贷款金额的附加费用，而本金则是你借到的钱。你可以使用贷款计算器来计算你的还款计划，或者咨询你的贷款机构了解更多信息。,1,GPT初始,finance,179,train
PAIR-000410,SAMPLE-002455,7375,引产后出汗能吃红枣吗 无,你好，根据你的咨询，考虑在引产后，是可以吃红枣和猪肝的，猪都是补血的食物，对引产后导致的出血有补血作用。,0,human,medicine,52,train
PAIR-000355,SAMPLE-002130,9371,孩子性格越来越孤僻，很害怕她不愿意上学，该怎么办？,孤僻和不愿意上学都是常见的孩子行为，但这并不意味着这是一种正常的行为。如果您的孩子有这样的行为，建议您尝试以下步骤来帮助他们：尝试了解孩子的想法和感受： 孤僻和不愿意上学可能是孩子的一种表达方式，表明他们可能感到焦虑、恐惧或不适。因此，请耐心地向孩子询问他们的想法和感受，并尽力理解他们的立场。寻找并提供支持： 如果您的孩子有某些问题导致他们不愿意上学，请尝试寻找适当的支持。这可能包括与学校的心理健康专业人员或其他专业人员联系，或寻找专为孩子的问题而设的支持服务。创建一个安全的、支持的环境： 在家里，请尽力为孩子创造一个安全的、支持的环境，让他们感到自己可以依赖您。这可能包括为他们提供稳定的日常生活模式，并尝试与他们保持沟通。关注孩子的健康： 孤僻和不愿意上学可能是身体或心理健康问题的症状。因此，请确保您的孩子得到适当的,1,GPT初始,psychology,364,train
PAIR-000432,SAMPLE-002592,7922,怎么样预防肺癌这种疾病 我有个高中同学上个月因为的了肺癌去世了年仅39岁，他的过世给我们老同学的牵动很大，39本来应该是事业家庭大成的时候却得了这种病，所以我想知道怎么样预防工作肺癌？,预防肺癌需要注意以下几点：戒烟：吸烟是肺癌的最大危险因素，戒烟可以有效降低肺癌的风险。减少接触有毒物质：尽量避免接触有毒物质，例如某些化工产品、汽油、染料等。加强锻炼：长期锻炼有助于保持身体健康，降低肺癌的风险。保持良好的生活习惯：保证充足的睡眠、保持良好的心理状态、保持适当的体重、适当进行饮食平衡等。定期进行体检：定期进行体检，及时发现肺癌的病变，可以及时进行治疗。需要注意的是，肺癌的发病有很多原因，以上建议只是一些预防措施，并不能保证完全预防肺癌的发生。如果发现自己有肺癌的症状，应尽早就医，及时进行治疗。,1,GPT初始,medicine,257,train
PAIR-000591,SAMPLE-003541,266,我有一个计算机相关的问题，请用中文回答，什么是 数据中心,数据中心是全球协作的特定设备网络，用来在internet网络基础设施上传递、加速、展示、计算、存储数据信息。 在今后的发展中，数据中心也将会成为企业竞争的资产，商业模式也会因此发生改变。随着数据中心应用的广泛化，人工智能、网络安全等也相继出现，更多的用户都被带到了网络和手机的应用中。随着计算机和数据量的增多，人们也可以通过不断学习积累提升自身的能力，是迈向信息化时代的重要标志。,0,human,baike,190,train
PAIR-000296,SAMPLE-001771,8431,夫妻感情破裂，男方婚后挣得钱全给父母，无法确定具体数额，能不能得到部分夫妻共同财产,您好，可以收集对方转移财产的证据。,0,human,law,17,train
PAIR-000721,SAMPLE-004322,8315,有没有法律规定子女有权查看父母遗嘱?,法律没有规定子女有权查看父母遗嘱。可以先接纳自己的感受，再把问题拆成小步骤处理，必要时寻求专业支持。,1,GPT-5,law,55,train
PAIR-000548,SAMPLE-003283,1327,我有一个计算机相关的问题，请用中文回答，什么是 内存条,内存条是CPU可通过总线寻址，并进行读写操作的电脑部件。内存条在个人电脑历史上曾经是主内存的扩展。随着电脑软、硬件技术不断更新的要求，内存条已成为读写内存的整体。我们通常所说电脑内存（RAM）的大小，即是指内存条的总容量。 内存条是电脑必不可少的组成部分，CPU可通过数据总线对内存寻址。历史上的电脑主板上有主内存，内存条是主内存的扩展。以后的电脑主板上没有主内存，CPU完全依赖内存条。所有外存上的内容必须通过内存才能发挥作用。,0,human,baike,215,train
PAIR-000131,SAMPLE-000785,3598,你所读的计算机科学方向，有哪些不错的讲义（Notes）？相关问题：,在计算机科学领域，有很多非常优秀的讲义值得深入研读。例如，斯坦福大学吴恩达的机器学习讲义，内容直观易懂，适合初学者。加州大学伯克利分校的操作系统讲义，对进程调度和内存管理讲解得十分透彻。麻省理工学院算法导论的讲义也是经典，配合公开课视频学习效果极佳。此外，普林斯顿大学的深度学习讲义同样备受推崇。,1,GLM,open_questions,247,train
PAIR-000414,SAMPLE-002479,8276,律师们，您们好，我们老家的房子土地山林都还在，房屋土地使用证，山林证，土地承包的凭证都在，但是我们现在没住在老家，现在老家在开铁矿，请问开矿要征用土地山林有我们的补偿费吗？补偿有什么不同吗？谢谢您们,应按国家相关的法律规定、政策。对你们作出相应的补偿！,0,human,law,26,train
PAIR-000195,SAMPLE-001167,7741,包皮龟头炎的治疗手段是什么？ 男29岁，我发现我的龟头好像气了一些水泡，又红又肿，去医院检查说这是龟头炎，我也没干啥啊，咋就得这个病了，请问：包皮龟头炎的治疗方法是什么？,包皮龟头炎的治疗通常包括保持局部清洁、使用抗生素或抗真菌药物外用药膏，严重时可能需要口服药物。日常应注意个人卫生，避免不洁性行为，穿宽松透气的内裤。若症状持续或加重，应及时复诊，遵医嘱调整治疗方案。同时，注意饮食清淡，避免辛辣刺激食物，有助于病情恢复。,1,Qwen3,medicine,144,train
PAIR-000120,SAMPLE-000716,5634,仁荷大学是哪年成立的？,仁荷大学成立于1954年。如果信息不足，应结合具体背景进一步核实，避免只凭单一说法下结论。需要结合实际情况判断。需要结合实际情况判断。需要结合实际情况判断。,1,GPT-5,nlpcc_dbqa,79,train
PAIR-000992,SAMPLE-005950,5393,马里兰大学系统是由多少学校共同组成的？,马里兰大学系统由十二所公立高校共同组成，涵盖研究型大学及区域校区。,1,DeepSeek,nlpcc_dbqa,29,train
